,file,uniqueID,blur,entropy
0,data/input/things/clam.jpg,clam,8.0,6.6918297
0,data/input/things/clarinet.jpg,clarinet,1.0,2.228683
0,data/input/things/clarinet.jpg,clarinet,2.0,2.21336
0,data/input/things/clarinet.jpg,clarinet,3.0,2.0959797
0,data/input/things/clarinet.jpg,clarinet,4.0,2.3481176
0,data/input/things/clarinet.jpg,clarinet,5.0,3.6698132
0,data/input/things/clarinet.jpg,clarinet,6.0,5.1321254
0,data/input/things/clarinet.jpg,clarinet,7.0,5.0772276
0,data/input/things/clarinet.jpg,clarinet,8.0,5.524068
0,data/input/things/clay.jpg,clay,1.0,5.058711
0,data/input/things/clay.jpg,clay,2.0,5.090226
0,data/input/things/clay.jpg,clay,3.0,5.5381126
0,data/input/things/clay.jpg,clay,4.0,6.1383376
0,data/input/things/clay.jpg,clay,5.0,6.3836393
0,data/input/things/clay.jpg,clay,6.0,6.499215
0,data/input/things/clay.jpg,clay,7.0,6.531228
0,data/input/things/clay.jpg,clay,8.0,6.541793
0,data/input/things/cleat.jpg,cleat,1.0,4.3168716
0,data/input/things/cleat.jpg,cleat,2.0,4.8064814
0,data/input/things/cleat.jpg,cleat,3.0,5.224805
0,data/input/things/cleat.jpg,cleat,4.0,5.505096
0,data/input/things/cleat.jpg,cleat,5.0,5.830404
0,data/input/things/cleat.jpg,cleat,6.0,6.300415
0,data/input/things/cleat.jpg,cleat,7.0,6.5825176
0,data/input/things/cleat.jpg,cleat,8.0,6.6762733
0,data/input/things/clothesline.jpg,clothesline,1.0,0.29490954
0,data/input/things/clothesline.jpg,clothesline,2.0,0.43900996
0,data/input/things/clothesline.jpg,clothesline,3.0,1.0977886
0,data/input/things/clothesline.jpg,clothesline,4.0,2.4285493
0,data/input/things/clothesline.jpg,clothesline,5.0,5.727192
0,data/input/things/clothesline.jpg,clothesline,6.0,6.1418695
0,data/input/things/clothesline.jpg,clothesline,7.0,6.4468536
0,data/input/things/clothesline.jpg,clothesline,8.0,6.643734
0,data/input/things/clothespin.jpg,clothespin,1.0,5.3322134
0,data/input/things/clothespin.jpg,clothespin,2.0,5.441798
0,data/input/things/clothespin.jpg,clothespin,3.0,5.9109945
0,data/input/things/clothespin.jpg,clothespin,4.0,6.1038656
0,data/input/things/clothespin.jpg,clothespin,5.0,6.3111362
0,data/input/things/clothespin.jpg,clothespin,6.0,6.4019995
0,data/input/things/clothespin.jpg,clothespin,7.0,6.3155775
0,data/input/things/clothespin.jpg,clothespin,8.0,6.2903576
0,data/input/things/coaster.jpg,coaster,1.0,4.3968625
0,data/input/things/coaster.jpg,coaster,2.0,3.9402838
0,data/input/things/coaster.jpg,coaster,3.0,3.6973095
0,data/input/things/coaster.jpg,coaster,4.0,3.8498626
0,data/input/things/coaster.jpg,coaster,5.0,3.9242718
0,data/input/things/coaster.jpg,coaster,6.0,4.631154
0,data/input/things/coaster.jpg,coaster,7.0,5.607626
0,data/input/things/coaster.jpg,coaster,8.0,6.275564
0,data/input/things/cocktail.jpg,cocktail,1.0,5.042309
0,data/input/things/cocktail.jpg,cocktail,2.0,6.1923237
0,data/input/things/cocktail.jpg,cocktail,3.0,6.4644914
0,data/input/things/cocktail.jpg,cocktail,4.0,6.565878
0,data/input/things/cocktail.jpg,cocktail,5.0,6.6254263
0,data/input/things/cocktail.jpg,cocktail,6.0,6.720207
0,data/input/things/cocktail.jpg,cocktail,7.0,6.7872376
0,data/input/things/cocktail.jpg,cocktail,8.0,6.816141
0,data/input/things/cocoon.jpg,cocoon,1.0,4.419701
0,data/input/things/cocoon.jpg,cocoon,2.0,4.7404575
0,data/input/things/cocoon.jpg,cocoon,3.0,5.651358
0,data/input/things/cocoon.jpg,cocoon,4.0,6.3789062
0,data/input/things/cocoon.jpg,cocoon,5.0,6.7599115
0,data/input/things/cocoon.jpg,cocoon,6.0,6.8387747
0,data/input/things/cocoon.jpg,cocoon,7.0,6.8070545
0,data/input/things/cocoon.jpg,cocoon,8.0,6.8320966
0,data/input/things/coffee_filter.jpg,coffee_filter,1.0,6.0990953
0,data/input/things/coffee_filter.jpg,coffee_filter,2.0,6.664027
0,data/input/things/coffee_filter.jpg,coffee_filter,3.0,6.748657
0,data/input/things/coffee_filter.jpg,coffee_filter,4.0,6.6453657
0,data/input/things/coffee_filter.jpg,coffee_filter,5.0,6.556638
0,data/input/things/coffee_filter.jpg,coffee_filter,6.0,6.306799
0,data/input/things/coffee_filter.jpg,coffee_filter,7.0,6.3094826
0,data/input/things/coffee_filter.jpg,coffee_filter,8.0,6.7220783
0,data/input/things/comb.jpg,comb,1.0,5.116399
0,data/input/things/comb.jpg,comb,2.0,5.1982718
0,data/input/things/comb.jpg,comb,3.0,5.141348
0,data/input/things/comb.jpg,comb,4.0,5.2262874
0,data/input/things/comb.jpg,comb,5.0,4.9828873
0,data/input/things/comb.jpg,comb,6.0,4.8962965
0,data/input/things/comb.jpg,comb,7.0,4.8372903
0,data/input/things/comb.jpg,comb,8.0,5.276803
0,data/input/things/combination_lock.jpg,combination_lock,1.0,6.0598936
0,data/input/things/combination_lock.jpg,combination_lock,2.0,6.2121983
0,data/input/things/combination_lock.jpg,combination_lock,3.0,6.419945
0,data/input/things/combination_lock.jpg,combination_lock,4.0,6.7058578
0,data/input/things/combination_lock.jpg,combination_lock,5.0,6.8468723
0,data/input/things/combination_lock.jpg,combination_lock,6.0,6.885052
0,data/input/things/combination_lock.jpg,combination_lock,7.0,6.874979
0,data/input/things/combination_lock.jpg,combination_lock,8.0,6.8216734
0,data/input/things/comic_book.jpg,comic_book,1.0,1.2556629
0,data/input/things/comic_book.jpg,comic_book,2.0,2.621673
0,data/input/things/comic_book.jpg,comic_book,3.0,3.8996873
0,data/input/things/comic_book.jpg,comic_book,4.0,5.1948166
0,data/input/things/comic_book.jpg,comic_book,5.0,6.055854
0,data/input/things/comic_book.jpg,comic_book,6.0,6.258538
0,data/input/things/comic_book.jpg,comic_book,7.0,6.4549913
0,data/input/things/comic_book.jpg,comic_book,8.0,6.764495
0,data/input/things/compass.jpg,compass,1.0,5.3762875
0,data/input/things/compass.jpg,compass,2.0,5.8474436
0,data/input/things/compass.jpg,compass,3.0,5.8698254
0,data/input/things/compass.jpg,compass,4.0,5.6532974
0,data/input/things/compass.jpg,compass,5.0,5.740559
0,data/input/things/compass.jpg,compass,6.0,6.243554
0,data/input/things/compass.jpg,compass,7.0,6.6368427
0,data/input/things/compass.jpg,compass,8.0,6.7754173
0,data/input/things/copier.jpg,copier,1.0,2.0224924
0,data/input/things/copier.jpg,copier,2.0,2.100715
0,data/input/things/copier.jpg,copier,3.0,2.1663294
0,data/input/things/copier.jpg,copier,4.0,2.100412
0,data/input/things/copier.jpg,copier,5.0,2.524508
0,data/input/things/copier.jpg,copier,6.0,5.0566816
0,data/input/things/copier.jpg,copier,7.0,6.523306
0,data/input/things/copier.jpg,copier,8.0,6.821095
0,data/input/things/coverall.jpg,coverall,1.0,4.096614
0,data/input/things/coverall.jpg,coverall,2.0,6.2240877
0,data/input/things/coverall.jpg,coverall,3.0,6.491503
0,data/input/things/coverall.jpg,coverall,4.0,6.6997633
0,data/input/things/coverall.jpg,coverall,5.0,6.653417
0,data/input/things/coverall.jpg,coverall,6.0,6.594535
0,data/input/things/coverall.jpg,coverall,7.0,6.584173
0,data/input/things/coverall.jpg,coverall,8.0,6.7559013
0,data/input/things/crate.jpg,crate,1.0,2.7497184
0,data/input/things/crate.jpg,crate,2.0,2.5759077
0,data/input/things/crate.jpg,crate,3.0,2.7624493
0,data/input/things/crate.jpg,crate,4.0,2.8237252
0,data/input/things/crate.jpg,crate,5.0,3.2381082
0,data/input/things/crate.jpg,crate,6.0,4.564513
0,data/input/things/crate.jpg,crate,7.0,5.7710276
0,data/input/things/crate.jpg,crate,8.0,5.865985
0,data/input/things/crumb.jpg,crumb,1.0,4.9054832
0,data/input/things/crumb.jpg,crumb,2.0,5.1575613
0,data/input/things/crumb.jpg,crumb,3.0,5.457343
0,data/input/things/crumb.jpg,crumb,4.0,5.589332
0,data/input/things/crumb.jpg,crumb,5.0,5.658944
0,data/input/things/crumb.jpg,crumb,6.0,5.935713
0,data/input/things/crumb.jpg,crumb,7.0,6.3460474
0,data/input/things/crumb.jpg,crumb,8.0,6.5005684
0,data/input/things/cufflink.jpg,cufflink,1.0,3.3707366
0,data/input/things/cufflink.jpg,cufflink,2.0,6.117093
0,data/input/things/cufflink.jpg,cufflink,3.0,6.1624603
0,data/input/things/cufflink.jpg,cufflink,4.0,6.349527
0,data/input/things/cufflink.jpg,cufflink,5.0,6.7354493
0,data/input/things/cufflink.jpg,cufflink,6.0,6.8092213
0,data/input/things/cufflink.jpg,cufflink,7.0,6.666873
0,data/input/things/cufflink.jpg,cufflink,8.0,6.7124977
0,data/input/things/dashboard.jpg,dashboard,1.0,3.253193
0,data/input/things/dashboard.jpg,dashboard,2.0,3.7942162
0,data/input/things/dashboard.jpg,dashboard,3.0,4.568159
0,data/input/things/dashboard.jpg,dashboard,4.0,5.6574106
0,data/input/things/dashboard.jpg,dashboard,5.0,6.585065
0,data/input/things/dashboard.jpg,dashboard,6.0,6.763527
0,data/input/things/dashboard.jpg,dashboard,7.0,6.7808156
0,data/input/things/dashboard.jpg,dashboard,8.0,6.7722244
0,data/input/things/defibrillator.jpg,defibrillator,1.0,5.405059
0,data/input/things/defibrillator.jpg,defibrillator,2.0,5.5441203
0,data/input/things/defibrillator.jpg,defibrillator,3.0,5.4473777
0,data/input/things/defibrillator.jpg,defibrillator,4.0,5.244111
0,data/input/things/defibrillator.jpg,defibrillator,5.0,5.44648
0,data/input/things/defibrillator.jpg,defibrillator,6.0,5.638201
0,data/input/things/defibrillator.jpg,defibrillator,7.0,6.220784
0,data/input/things/defibrillator.jpg,defibrillator,8.0,6.4797845
0,data/input/things/dirt_bike.jpg,dirt_bike,1.0,2.6413713
0,data/input/things/dirt_bike.jpg,dirt_bike,2.0,3.1498952
0,data/input/things/dirt_bike.jpg,dirt_bike,3.0,3.914107
0,data/input/things/dirt_bike.jpg,dirt_bike,4.0,4.658039
0,data/input/things/dirt_bike.jpg,dirt_bike,5.0,5.484194
0,data/input/things/dirt_bike.jpg,dirt_bike,6.0,6.332991
0,data/input/things/dirt_bike.jpg,dirt_bike,7.0,6.4860773
0,data/input/things/dirt_bike.jpg,dirt_bike,8.0,6.363061
0,data/input/things/dishrag.jpg,dishrag,1.0,3.5918767
0,data/input/things/dishrag.jpg,dishrag,2.0,4.0047116
0,data/input/things/dishrag.jpg,dishrag,3.0,4.3802557
0,data/input/things/dishrag.jpg,dishrag,4.0,5.2459717
0,data/input/things/dishrag.jpg,dishrag,5.0,5.3480873
0,data/input/things/dishrag.jpg,dishrag,6.0,5.9372997
0,data/input/things/dishrag.jpg,dishrag,7.0,6.4459014
0,data/input/things/dishrag.jpg,dishrag,8.0,6.5898676
0,data/input/things/dogfood.jpg,dogfood,1.0,4.9954653
0,data/input/things/dogfood.jpg,dogfood,2.0,5.4667835
0,data/input/things/dogfood.jpg,dogfood,3.0,5.6682386
0,data/input/things/dogfood.jpg,dogfood,4.0,5.900344
0,data/input/things/dogfood.jpg,dogfood,5.0,6.2397327
0,data/input/things/dogfood.jpg,dogfood,6.0,6.3363314
0,data/input/things/dogfood.jpg,dogfood,7.0,6.5786414
0,data/input/things/dogfood.jpg,dogfood,8.0,6.5410166
0,data/input/things/doily.jpg,doily,1.0,5.7922544
0,data/input/things/doily.jpg,doily,2.0,6.000636
0,data/input/things/doily.jpg,doily,3.0,6.655899
0,data/input/things/doily.jpg,doily,4.0,6.565296
0,data/input/things/doily.jpg,doily,5.0,6.5124598
0,data/input/things/doily.jpg,doily,6.0,6.713504
0,data/input/things/doily.jpg,doily,7.0,6.685272
0,data/input/things/doily.jpg,doily,8.0,6.743695
0,data/input/things/dollhouse.jpg,dollhouse,1.0,4.4734135
0,data/input/things/dollhouse.jpg,dollhouse,2.0,5.4268484
0,data/input/things/dollhouse.jpg,dollhouse,3.0,6.1460443
0,data/input/things/dollhouse.jpg,dollhouse,4.0,6.4677825
0,data/input/things/dollhouse.jpg,dollhouse,5.0,6.729817
0,data/input/things/dollhouse.jpg,dollhouse,6.0,6.2394533
0,data/input/things/dollhouse.jpg,dollhouse,7.0,6.70378
0,data/input/things/dollhouse.jpg,dollhouse,8.0,6.6517363
0,data/input/things/doormat.jpg,doormat,1.0,4.4520183
0,data/input/things/doormat.jpg,doormat,2.0,4.953047
0,data/input/things/doormat.jpg,doormat,3.0,4.9703984
0,data/input/things/doormat.jpg,doormat,4.0,5.0765133
0,data/input/things/doormat.jpg,doormat,5.0,6.4943967
0,data/input/things/doormat.jpg,doormat,6.0,6.704612
0,data/input/things/doormat.jpg,doormat,7.0,6.7731314
0,data/input/things/doormat.jpg,doormat,8.0,6.8082867
0,data/input/things/doorstop.jpg,doorstop,1.0,4.080884
0,data/input/things/doorstop.jpg,doorstop,2.0,4.274691
0,data/input/things/doorstop.jpg,doorstop,3.0,4.8059673
0,data/input/things/doorstop.jpg,doorstop,4.0,4.9510074
0,data/input/things/doorstop.jpg,doorstop,5.0,6.5409408
0,data/input/things/doorstop.jpg,doorstop,6.0,6.745229
0,data/input/things/doorstop.jpg,doorstop,7.0,6.830863
0,data/input/things/doorstop.jpg,doorstop,8.0,6.8780026
0,data/input/things/dough.jpg,dough,1.0,3.3602982
0,data/input/things/dough.jpg,dough,2.0,3.9967017
0,data/input/things/dough.jpg,dough,3.0,4.5921826
0,data/input/things/dough.jpg,dough,4.0,4.9520445
0,data/input/things/dough.jpg,dough,5.0,5.1132107
0,data/input/things/dough.jpg,dough,6.0,5.2019377
0,data/input/things/dough.jpg,dough,7.0,5.3222027
0,data/input/things/dough.jpg,dough,8.0,5.6266074
0,data/input/things/dreidel.jpg,dreidel,1.0,0.9103873
0,data/input/things/dreidel.jpg,dreidel,2.0,1.6049927
0,data/input/things/dreidel.jpg,dreidel,3.0,3.7490764
0,data/input/things/dreidel.jpg,dreidel,4.0,5.6538467
0,data/input/things/dreidel.jpg,dreidel,5.0,6.0594406
0,data/input/things/dreidel.jpg,dreidel,6.0,6.2690415
0,data/input/things/dreidel.jpg,dreidel,7.0,6.2886767
0,data/input/things/dreidel.jpg,dreidel,8.0,6.1019564
0,data/input/things/dress.jpg,dress,1.0,5.392274
0,data/input/things/dress.jpg,dress,2.0,5.468478
0,data/input/things/dress.jpg,dress,3.0,6.054433
0,data/input/things/dress.jpg,dress,4.0,6.0627775
0,data/input/things/dress.jpg,dress,5.0,6.24678
0,data/input/things/dress.jpg,dress,6.0,6.473248
0,data/input/things/dress.jpg,dress,7.0,6.669227
0,data/input/things/dress.jpg,dress,8.0,6.69256
0,data/input/things/dresser.jpg,dresser,1.0,2.6932936
0,data/input/things/dresser.jpg,dresser,2.0,2.9001846
0,data/input/things/dresser.jpg,dresser,3.0,4.263981
0,data/input/things/dresser.jpg,dresser,4.0,5.4119797
0,data/input/things/dresser.jpg,dresser,5.0,5.7153797
0,data/input/things/dresser.jpg,dresser,6.0,6.1060095
0,data/input/things/dresser.jpg,dresser,7.0,6.3409414
0,data/input/things/dresser.jpg,dresser,8.0,6.3315077
0,data/input/things/drumstick.jpg,drumstick,1.0,4.408682
0,data/input/things/drumstick.jpg,drumstick,2.0,4.942035
0,data/input/things/drumstick.jpg,drumstick,3.0,5.3088975
0,data/input/things/drumstick.jpg,drumstick,4.0,5.6649604
0,data/input/things/drumstick.jpg,drumstick,5.0,6.2921314
0,data/input/things/drumstick.jpg,drumstick,6.0,6.835731
0,data/input/things/drumstick.jpg,drumstick,7.0,6.733469
0,data/input/things/drumstick.jpg,drumstick,8.0,6.755322
0,data/input/things/dumbbell.jpg,dumbbell,1.0,4.8531837
0,data/input/things/dumbbell.jpg,dumbbell,2.0,5.363834
0,data/input/things/dumbbell.jpg,dumbbell,3.0,5.675541
0,data/input/things/dumbbell.jpg,dumbbell,4.0,5.3357744
0,data/input/things/dumbbell.jpg,dumbbell,5.0,6.4713364
0,data/input/things/dumbbell.jpg,dumbbell,6.0,6.602975
0,data/input/things/dumbbell.jpg,dumbbell,7.0,6.704964
0,data/input/things/dumbbell.jpg,dumbbell,8.0,6.8175545
0,data/input/things/duster.jpg,duster,1.0,5.973856
0,data/input/things/duster.jpg,duster,2.0,5.852794
0,data/input/things/duster.jpg,duster,3.0,5.7984066
0,data/input/things/duster.jpg,duster,4.0,6.460336
0,data/input/things/duster.jpg,duster,5.0,6.830182
0,data/input/things/duster.jpg,duster,6.0,6.8520975
0,data/input/things/duster.jpg,duster,7.0,6.872812
0,data/input/things/duster.jpg,duster,8.0,6.9300947
0,data/input/things/earplug.jpg,earplug,1.0,5.4755077
0,data/input/things/earplug.jpg,earplug,2.0,5.505709
0,data/input/things/earplug.jpg,earplug,3.0,5.7058325
0,data/input/things/earplug.jpg,earplug,4.0,5.902267
0,data/input/things/earplug.jpg,earplug,5.0,6.012546
0,data/input/things/earplug.jpg,earplug,6.0,6.0903254
0,data/input/things/earplug.jpg,earplug,7.0,6.1833835
0,data/input/things/earplug.jpg,earplug,8.0,6.290188
0,data/input/things/elbow.jpg,elbow,1.0,4.379908
0,data/input/things/elbow.jpg,elbow,2.0,5.430701
0,data/input/things/elbow.jpg,elbow,3.0,5.3967037
0,data/input/things/elbow.jpg,elbow,4.0,5.6464424
0,data/input/things/elbow.jpg,elbow,5.0,6.177409
0,data/input/things/elbow.jpg,elbow,6.0,6.6246543
0,data/input/things/elbow.jpg,elbow,7.0,6.710181
0,data/input/things/elbow.jpg,elbow,8.0,6.738365
0,data/input/things/engine.jpg,engine,1.0,4.9314814
0,data/input/things/engine.jpg,engine,2.0,5.3179417
0,data/input/things/engine.jpg,engine,3.0,5.387474
0,data/input/things/engine.jpg,engine,4.0,5.619531
0,data/input/things/engine.jpg,engine,5.0,6.0936866
0,data/input/things/engine.jpg,engine,6.0,5.9978585
0,data/input/things/engine.jpg,engine,7.0,6.288102
0,data/input/things/engine.jpg,engine,8.0,6.6295314
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,1.0,5.802723
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,2.0,5.697749
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,3.0,5.879424
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,4.0,6.3258896
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,5.0,6.5542655
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,6.0,6.6331553
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,7.0,6.61647
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,8.0,6.8428607
0,data/input/things/fan.jpg,fan,1.0,3.2999704
0,data/input/things/fan.jpg,fan,2.0,3.6934047
0,data/input/things/fan.jpg,fan,3.0,4.6280646
0,data/input/things/fan.jpg,fan,4.0,5.329478
0,data/input/things/fan.jpg,fan,5.0,5.8451304
0,data/input/things/fan.jpg,fan,6.0,6.3177
0,data/input/things/fan.jpg,fan,7.0,6.5724554
0,data/input/things/fan.jpg,fan,8.0,6.7480297
0,data/input/things/fast_food.jpg,fast_food,1.0,4.819429
0,data/input/things/fast_food.jpg,fast_food,2.0,4.8438616
0,data/input/things/fast_food.jpg,fast_food,3.0,4.8295727
0,data/input/things/fast_food.jpg,fast_food,4.0,4.767076
0,data/input/things/fast_food.jpg,fast_food,5.0,5.0502977
0,data/input/things/fast_food.jpg,fast_food,6.0,5.3754673
0,data/input/things/fast_food.jpg,fast_food,7.0,5.755131
0,data/input/things/fast_food.jpg,fast_food,8.0,6.202432
0,data/input/things/fence.jpg,fence,1.0,4.948696
0,data/input/things/fence.jpg,fence,2.0,5.9213634
0,data/input/things/fence.jpg,fence,3.0,6.25087
0,data/input/things/fence.jpg,fence,4.0,6.628391
0,data/input/things/fence.jpg,fence,5.0,6.7908373
0,data/input/things/fence.jpg,fence,6.0,6.7793097
0,data/input/things/fence.jpg,fence,7.0,6.779711
0,data/input/things/fence.jpg,fence,8.0,6.7870274
0,data/input/things/fingerprint.jpg,fingerprint,1.0,0.3919612
0,data/input/things/fingerprint.jpg,fingerprint,2.0,5.1999674
0,data/input/things/fingerprint.jpg,fingerprint,3.0,5.883301
0,data/input/things/fingerprint.jpg,fingerprint,4.0,6.0620704
0,data/input/things/fingerprint.jpg,fingerprint,5.0,6.122032
0,data/input/things/fingerprint.jpg,fingerprint,6.0,5.8259344
0,data/input/things/fingerprint.jpg,fingerprint,7.0,6.057519
0,data/input/things/fingerprint.jpg,fingerprint,8.0,6.41632
0,data/input/things/fire_hydrant.jpg,fire_hydrant,1.0,3.9900382
0,data/input/things/fire_hydrant.jpg,fire_hydrant,2.0,4.620223
0,data/input/things/fire_hydrant.jpg,fire_hydrant,3.0,5.058094
0,data/input/things/fire_hydrant.jpg,fire_hydrant,4.0,5.3178678
0,data/input/things/fire_hydrant.jpg,fire_hydrant,5.0,5.604086
0,data/input/things/fire_hydrant.jpg,fire_hydrant,6.0,5.9760485
0,data/input/things/fire_hydrant.jpg,fire_hydrant,7.0,6.4230185
0,data/input/things/fire_hydrant.jpg,fire_hydrant,8.0,6.4468083
0,data/input/things/flagpole.jpg,flagpole,1.0,4.8449807
0,data/input/things/flagpole.jpg,flagpole,2.0,5.149668
0,data/input/things/flagpole.jpg,flagpole,3.0,5.558634
0,data/input/things/flagpole.jpg,flagpole,4.0,5.9453993
0,data/input/things/flagpole.jpg,flagpole,5.0,6.1976147
0,data/input/things/flagpole.jpg,flagpole,6.0,6.1261816
0,data/input/things/flagpole.jpg,flagpole,7.0,6.516053
0,data/input/things/flagpole.jpg,flagpole,8.0,6.856722
0,data/input/things/flamingo.jpg,flamingo,1.0,6.033017
0,data/input/things/flamingo.jpg,flamingo,2.0,6.004924
0,data/input/things/flamingo.jpg,flamingo,3.0,6.030971
0,data/input/things/flamingo.jpg,flamingo,4.0,6.2568817
0,data/input/things/flamingo.jpg,flamingo,5.0,6.6471233
0,data/input/things/flamingo.jpg,flamingo,6.0,6.83335
0,data/input/things/flamingo.jpg,flamingo,7.0,6.8861175
0,data/input/things/flamingo.jpg,flamingo,8.0,6.8957644
0,data/input/things/flashbulb.jpg,flashbulb,1.0,5.429775
0,data/input/things/flashbulb.jpg,flashbulb,2.0,6.393918
0,data/input/things/flashbulb.jpg,flashbulb,3.0,6.539973
0,data/input/things/flashbulb.jpg,flashbulb,4.0,6.677759
0,data/input/things/flashbulb.jpg,flashbulb,5.0,6.765073
0,data/input/things/flashbulb.jpg,flashbulb,6.0,6.775651
0,data/input/things/flashbulb.jpg,flashbulb,7.0,6.7827783
0,data/input/things/flashbulb.jpg,flashbulb,8.0,6.7579513
0,data/input/things/flipper.jpg,flipper,1.0,4.9603996
0,data/input/things/flipper.jpg,flipper,2.0,5.303667
0,data/input/things/flipper.jpg,flipper,3.0,5.5086327
0,data/input/things/flipper.jpg,flipper,4.0,6.275749
0,data/input/things/flipper.jpg,flipper,5.0,6.815913
0,data/input/things/flipper.jpg,flipper,6.0,6.877944
0,data/input/things/flipper.jpg,flipper,7.0,6.811392
0,data/input/things/flipper.jpg,flipper,8.0,6.7827196
0,data/input/things/floss.jpg,floss,1.0,5.07225
0,data/input/things/floss.jpg,floss,2.0,5.241781
0,data/input/things/floss.jpg,floss,3.0,5.4699063
0,data/input/things/floss.jpg,floss,4.0,5.8589745
0,data/input/things/floss.jpg,floss,5.0,6.8332405
0,data/input/things/floss.jpg,floss,6.0,6.8169518
0,data/input/things/floss.jpg,floss,7.0,6.6652756
0,data/input/things/floss.jpg,floss,8.0,6.701746
0,data/input/things/fountain_pen.jpg,fountain_pen,1.0,4.5300794
0,data/input/things/fountain_pen.jpg,fountain_pen,2.0,5.221904
0,data/input/things/fountain_pen.jpg,fountain_pen,3.0,5.5529213
0,data/input/things/fountain_pen.jpg,fountain_pen,4.0,5.7836065
0,data/input/things/fountain_pen.jpg,fountain_pen,5.0,6.5906916
0,data/input/things/fountain_pen.jpg,fountain_pen,6.0,6.5947485
0,data/input/things/fountain_pen.jpg,fountain_pen,7.0,6.682922
0,data/input/things/fountain_pen.jpg,fountain_pen,8.0,6.7614703
0,data/input/things/freezer.jpg,freezer,1.0,2.5727322
0,data/input/things/freezer.jpg,freezer,2.0,2.9873347
0,data/input/things/freezer.jpg,freezer,3.0,3.7869759
0,data/input/things/freezer.jpg,freezer,4.0,4.7343345
0,data/input/things/freezer.jpg,freezer,5.0,5.2301517
0,data/input/things/freezer.jpg,freezer,6.0,5.3878803
0,data/input/things/freezer.jpg,freezer,7.0,5.6843424
0,data/input/things/freezer.jpg,freezer,8.0,6.127511
0,data/input/things/fungus.jpg,fungus,1.0,3.6379876
0,data/input/things/fungus.jpg,fungus,2.0,4.160762
0,data/input/things/fungus.jpg,fungus,3.0,5.131862
0,data/input/things/fungus.jpg,fungus,4.0,5.8058867
0,data/input/things/fungus.jpg,fungus,5.0,6.1894217
0,data/input/things/fungus.jpg,fungus,6.0,6.428148
0,data/input/things/fungus.jpg,fungus,7.0,6.6254067
0,data/input/things/fungus.jpg,fungus,8.0,6.629043
0,data/input/things/funnel.jpg,funnel,1.0,5.4823403
0,data/input/things/funnel.jpg,funnel,2.0,5.6154127
0,data/input/things/funnel.jpg,funnel,3.0,6.042968
0,data/input/things/funnel.jpg,funnel,4.0,6.3196607
0,data/input/things/funnel.jpg,funnel,5.0,6.47056
0,data/input/things/funnel.jpg,funnel,6.0,6.7506957
0,data/input/things/funnel.jpg,funnel,7.0,6.87181
0,data/input/things/funnel.jpg,funnel,8.0,6.769239
0,data/input/things/fur_coat.jpg,fur_coat,1.0,4.8250685
0,data/input/things/fur_coat.jpg,fur_coat,2.0,5.847723
0,data/input/things/fur_coat.jpg,fur_coat,3.0,6.2938757
0,data/input/things/fur_coat.jpg,fur_coat,4.0,6.5655327
0,data/input/things/fur_coat.jpg,fur_coat,5.0,6.821712
0,data/input/things/fur_coat.jpg,fur_coat,6.0,6.82535
0,data/input/things/fur_coat.jpg,fur_coat,7.0,6.7015967
0,data/input/things/fur_coat.jpg,fur_coat,8.0,6.417676
0,data/input/things/garbage_truck.jpg,garbage_truck,1.0,5.43168
0,data/input/things/garbage_truck.jpg,garbage_truck,2.0,5.9115114
0,data/input/things/garbage_truck.jpg,garbage_truck,3.0,6.6384096
0,data/input/things/garbage_truck.jpg,garbage_truck,4.0,6.765435
0,data/input/things/garbage_truck.jpg,garbage_truck,5.0,6.823176
0,data/input/things/garbage_truck.jpg,garbage_truck,6.0,6.8572683
0,data/input/things/garbage_truck.jpg,garbage_truck,7.0,6.865067
0,data/input/things/garbage_truck.jpg,garbage_truck,8.0,6.8429737
0,data/input/things/gasket.jpg,gasket,1.0,5.613344
0,data/input/things/gasket.jpg,gasket,2.0,5.971905
0,data/input/things/gasket.jpg,gasket,3.0,6.1943336
0,data/input/things/gasket.jpg,gasket,4.0,5.9801397
0,data/input/things/gasket.jpg,gasket,5.0,5.585882
0,data/input/things/gasket.jpg,gasket,6.0,5.5096197
0,data/input/things/gasket.jpg,gasket,7.0,5.400282
0,data/input/things/gasket.jpg,gasket,8.0,5.5861697
0,data/input/things/gavel.jpg,gavel,1.0,4.7592897
0,data/input/things/gavel.jpg,gavel,2.0,5.191902
0,data/input/things/gavel.jpg,gavel,3.0,5.520612
0,data/input/things/gavel.jpg,gavel,4.0,5.8387012
0,data/input/things/gavel.jpg,gavel,5.0,6.125814
0,data/input/things/gavel.jpg,gavel,6.0,6.248501
0,data/input/things/gavel.jpg,gavel,7.0,6.508437
0,data/input/things/gavel.jpg,gavel,8.0,6.7056074
0,data/input/things/gearshift.jpg,gearshift,1.0,2.966674
0,data/input/things/gearshift.jpg,gearshift,2.0,5.3957553
0,data/input/things/gearshift.jpg,gearshift,3.0,6.5093594
