"","uniqueID","blur","sigma","image_id"
"1480","engine",8,16,348
"1481","fur_coat",1,4,352
"1482","fur_coat",2,4.8760546168179,352
"1483","fur_coat",3,5.94397715654779,352
"1484","fur_coat",4,7.24578931411125,352
"1485","fur_coat",5,8.8327161093905,352
"1486","fur_coat",6,10.7672015410588,352
"1487","fur_coat",7,13.1253656961222,352
"1488","fur_coat",8,16,352
"1489","hot_tub",1,4,353
"1490","hot_tub",2,4.8760546168179,353
"1491","hot_tub",3,5.94397715654779,353
"1492","hot_tub",4,7.24578931411125,353
"1493","hot_tub",5,8.8327161093905,353
"1494","hot_tub",6,10.7672015410588,353
"1495","hot_tub",7,13.1253656961222,353
"1496","hot_tub",8,16,353
"1497","pitcher",1,4,356
"1498","pitcher",2,4.8760546168179,356
"1499","pitcher",3,5.94397715654779,356
"1500","pitcher",4,7.24578931411125,356
"1501","pitcher",5,8.8327161093905,356
"1502","pitcher",6,10.7672015410588,356
"1503","pitcher",7,13.1253656961222,356
"1504","pitcher",8,16,356
"1505","penholder",1,4,357
"1506","penholder",2,4.8760546168179,357
"1507","penholder",3,5.94397715654779,357
"1508","penholder",4,7.24578931411125,357
"1509","penholder",5,8.8327161093905,357
"1510","penholder",6,10.7672015410588,357
"1511","penholder",7,13.1253656961222,357
"1512","penholder",8,16,357
"1513","crumb",1,4,359
"1514","crumb",2,4.8760546168179,359
"1515","crumb",3,5.94397715654779,359
"1516","crumb",4,7.24578931411125,359
"1517","crumb",5,8.8327161093905,359
"1518","crumb",6,10.7672015410588,359
"1519","crumb",7,13.1253656961222,359
"1520","crumb",8,16,359
"1521","grain",1,4,360
"1522","grain",2,5.14137087461895,360
"1523","grain",3,6.608423617595,360
"1524","grain",4,8.49408917866173,360
"1525","grain",5,10.9178156773969,360
"1526","grain",6,14.0331348845566,360
"1527","grain",7,18.0373877437646,360
"1528","grain",8,23.184225,360
"1529","paint",1,4,362
"1530","paint",2,4.8760546168179,362
"1531","paint",3,5.94397715654779,362
"1532","paint",4,7.24578931411125,362
"1533","paint",5,8.8327161093905,362
"1534","paint",6,10.7672015410588,362
"1535","paint",7,13.1253656961222,362
"1536","paint",8,16,362
"1537","shoelace",1,4,363
"1538","shoelace",2,4.8760546168179,363
"1539","shoelace",3,5.94397715654779,363
"1540","shoelace",4,7.24578931411125,363
"1541","shoelace",5,8.8327161093905,363
"1542","shoelace",6,10.7672015410588,363
"1543","shoelace",7,13.1253656961222,363
"1544","shoelace",8,16,363
"1545","ironing_board",1,4,364
"1546","ironing_board",2,4.8760546168179,364
"1547","ironing_board",3,5.94397715654779,364
"1548","ironing_board",4,7.24578931411125,364
"1549","ironing_board",5,8.8327161093905,364
"1550","ironing_board",6,10.7672015410588,364
"1551","ironing_board",7,13.1253656961222,364
"1552","ironing_board",8,16,364
"1553","sunroof",1,4.226,365
"1554","sunroof",2,5.11181328108072,365
"1555","sunroof",3,6.18330218188198,365
"1556","sunroof",4,7.47938623149071,365
"1557","sunroof",5,9.04714289457324,365
"1558","sunroof",6,10.9435175589954,365
"1559","sunroof",7,13.2373919545227,365
"1560","sunroof",8,16.0120861334595,365
"1561","saxophone",1,6.379,366
"1562","saxophone",2,7.33083481199326,366
"1563","saxophone",3,8.42469651053963,366
"1564","saxophone",4,9.6817774666785,366
"1565","saxophone",5,11.1264322456026,366
"1566","saxophone",6,12.7866494496547,366
"1567","saxophone",7,14.6945939668104,366
"1568","saxophone",8,16.8872301301144,366
"1569","pine_needle",1,4,367
"1570","pine_needle",2,4.8760546168179,367
"1571","pine_needle",3,5.94397715654779,367
"1572","pine_needle",4,7.24578931411125,367
"1573","pine_needle",5,8.8327161093905,367
"1574","pine_needle",6,10.7672015410588,367
"1575","pine_needle",7,13.1253656961222,367
"1576","pine_needle",8,16,367
"1577","key",1,4.226,368
"1578","key",2,5.11181328108072,368
"1579","key",3,6.18330218188198,368
"1580","key",4,7.47938623149071,368
"1581","key",5,9.04714289457324,368
"1582","key",6,10.9435175589954,368
"1583","key",7,13.2373919545227,368
"1584","key",8,16.0120861334595,368
"1585","fan",1,4,369
"1586","fan",2,4.8760546168179,369
"1587","fan",3,5.94397715654779,369
"1588","fan",4,7.24578931411125,369
"1589","fan",5,8.8327161093905,369
"1590","fan",6,10.7672015410588,369
"1591","fan",7,13.1253656961222,369
"1592","fan",8,16,369
"1593","touchpad",1,6.379,370
"1594","touchpad",2,7.33083481199326,370
"1595","touchpad",3,8.42469651053963,370
"1596","touchpad",4,9.6817774666785,370
"1597","touchpad",5,11.1264322456026,370
"1598","touchpad",6,12.7866494496547,370
"1599","touchpad",7,14.6945939668104,370
"1600","touchpad",8,16.8872301301144,370
"1601","ship",1,4,371
"1602","ship",2,4.8760546168179,371
"1603","ship",3,5.94397715654779,371
"1604","ship",4,7.24578931411125,371
"1605","ship",5,8.8327161093905,371
"1606","ship",6,10.7672015410588,371
"1607","ship",7,13.1253656961222,371
"1608","ship",8,16,371
"1609","rain_gauge",1,4,372
"1610","rain_gauge",2,4.8760546168179,372
"1611","rain_gauge",3,5.94397715654779,372
"1612","rain_gauge",4,7.24578931411125,372
"1613","rain_gauge",5,8.8327161093905,372
"1614","rain_gauge",6,10.7672015410588,372
"1615","rain_gauge",7,13.1253656961222,372
"1616","rain_gauge",8,16,372
"1617","leash",1,6.379,373
"1618","leash",2,7.33083481199326,373
"1619","leash",3,8.42469651053963,373
"1620","leash",4,9.6817774666785,373
"1621","leash",5,11.1264322456026,373
"1622","leash",6,12.7866494496547,373
"1623","leash",7,14.6945939668104,373
"1624","leash",8,16.8872301301144,373
"1625","defibrillator",1,4,377
"1626","defibrillator",2,4.8760546168179,377
"1627","defibrillator",3,5.94397715654779,377
"1628","defibrillator",4,7.24578931411125,377
"1629","defibrillator",5,8.8327161093905,377
"1630","defibrillator",6,10.7672015410588,377
"1631","defibrillator",7,13.1253656961222,377
"1632","defibrillator",8,16,377
"1633","pecan",1,4,378
"1634","pecan",2,4.8760546168179,378
"1635","pecan",3,5.94397715654779,378
"1636","pecan",4,7.24578931411125,378
"1637","pecan",5,8.8327161093905,378
"1638","pecan",6,10.7672015410588,378
"1639","pecan",7,13.1253656961222,378
"1640","pecan",8,16,378
"1641","jacket",1,4.226,383
"1642","jacket",2,5.11181328108072,383
"1643","jacket",3,6.18330218188198,383
"1644","jacket",4,7.47938623149071,383
"1645","jacket",5,9.04714289457324,383
"1646","jacket",6,10.9435175589954,383
"1647","jacket",7,13.2373919545227,383
"1648","jacket",8,16.0120861334595,383
"1649","camera2",1,6.379,385
"1650","camera2",2,7.33083481199326,385
"1651","camera2",3,8.42469651053963,385
"1652","camera2",4,9.6817774666785,385
"1653","camera2",5,11.1264322456026,385
"1654","camera2",6,12.7866494496547,385
"1655","camera2",7,14.6945939668104,385
"1656","camera2",8,16.8872301301144,385
"1657","clarinet",1,5.192,386
"1658","clarinet",2,6.11242227961557,386
"1659","clarinet",3,7.19601427664499,386
"1660","clarinet",4,8.47170223208716,386
"1661","clarinet",5,9.97354034469925,386
"1662","clarinet",6,11.7416198400586,386
"1663","clarinet",7,13.8231391966777,386
"1664","clarinet",8,16.2736640986133,386
"1665","fingerprint",1,4,387
"1666","fingerprint",2,4.8760546168179,387
"1667","fingerprint",3,5.94397715654779,387
"1668","fingerprint",4,7.24578931411125,387
"1669","fingerprint",5,8.8327161093905,387
"1670","fingerprint",6,10.7672015410588,387
"1671","fingerprint",7,13.1253656961222,387
"1672","fingerprint",8,16,387
"1673","videocassette",1,4,388
"1674","videocassette",2,4.8760546168179,388
"1675","videocassette",3,5.94397715654779,388
"1676","videocassette",4,7.24578931411125,388
"1677","videocassette",5,8.8327161093905,388
"1678","videocassette",6,10.7672015410588,388
"1679","videocassette",7,13.1253656961222,388
"1680","videocassette",8,16,388
"1681","gasket",1,4,389
"1682","gasket",2,4.8760546168179,389
"1683","gasket",3,5.94397715654779,389
"1684","gasket",4,7.24578931411125,389
"1685","gasket",5,8.8327161093905,389
"1686","gasket",6,10.7672015410588,389
"1687","gasket",7,13.1253656961222,389
"1688","gasket",8,16,389
"1689","cash_register",1,4,390
"1690","cash_register",2,4.8760546168179,390
"1691","cash_register",3,5.94397715654779,390
"1692","cash_register",4,7.24578931411125,390
"1693","cash_register",5,8.8327161093905,390
"1694","cash_register",6,10.7672015410588,390
"1695","cash_register",7,13.1253656961222,390
"1696","cash_register",8,16,390
"1697","chimney",1,4,391
"1698","chimney",2,4.8760546168179,391
"1699","chimney",3,5.94397715654779,391
"1700","chimney",4,7.24578931411125,391
"1701","chimney",5,8.8327161093905,391
"1702","chimney",6,10.7672015410588,391
"1703","chimney",7,13.1253656961222,391
"1704","chimney",8,16,391
"1705","polaroid",1,5.192,392
"1706","polaroid",2,6.11242227961557,392
"1707","polaroid",3,7.19601427664499,392
"1708","polaroid",4,8.47170223208716,392
"1709","polaroid",5,9.97354034469925,392
"1710","polaroid",6,11.7416198400586,392
"1711","polaroid",7,13.8231391966777,392
"1712","polaroid",8,16.2736640986133,392
"1713","kettle",1,6.379,395
"1714","kettle",2,7.33083481199326,395
"1715","kettle",3,8.42469651053963,395
"1716","kettle",4,9.6817774666785,395
"1717","kettle",5,11.1264322456026,395
"1718","kettle",6,12.7866494496547,395
"1719","kettle",7,14.6945939668104,395
"1720","kettle",8,16.8872301301144,395
"1721","airboat",1,5.192,396
"1722","airboat",2,6.11242227961557,396
"1723","airboat",3,7.19601427664499,396
"1724","airboat",4,8.47170223208716,396
"1725","airboat",5,9.97354034469925,396
"1726","airboat",6,11.7416198400586,396
"1727","airboat",7,13.8231391966777,396
"1728","airboat",8,16.2736640986133,396
"1729","mustard",1,4,397
"1730","mustard",2,4.8760546168179,397
"1731","mustard",3,5.94397715654779,397
"1732","mustard",4,7.24578931411125,397
"1733","mustard",5,8.8327161093905,397
"1734","mustard",6,10.7672015410588,397
"1735","mustard",7,13.1253656961222,397
"1736","mustard",8,16,397
"1737","wax_paper",1,4,398
"1738","wax_paper",2,4.8760546168179,398
"1739","wax_paper",3,5.94397715654779,398
"1740","wax_paper",4,7.24578931411125,398
"1741","wax_paper",5,8.8327161093905,398
"1742","wax_paper",6,10.7672015410588,398
"1743","wax_paper",7,13.1253656961222,398
"1744","wax_paper",8,16,398
"1745","hook1",1,4,399
"1746","hook1",2,4.8760546168179,399
"1747","hook1",3,5.94397715654779,399
"1748","hook1",4,7.24578931411125,399
"1749","hook1",5,8.8327161093905,399
"1750","hook1",6,10.7672015410588,399
"1751","hook1",7,13.1253656961222,399
"1752","hook1",8,16,399
"1753","noisemaker",1,5.639,400
"1754","noisemaker",2,6.57241410585035,400
"1755","noisemaker",3,7.66033466550464,400
"1756","noisemaker",4,8.92833687020698,400
"1757","noisemaker",5,10.4062293292307,400
"1758","noisemaker",6,12.1287548203848,400
"1759","noisemaker",7,14.1364070345624,400
"1760","noisemaker",8,16.4763825146302,400
"1761","viewfinder",1,9.63,401
"1762","viewfinder",2,11.4886929012441,401
"1763","viewfinder",3,13.706133393468,401
"1764","viewfinder",4,16.3515635951237,401
"1765","viewfinder",5,19.5075900934101,401
"1766","viewfinder",6,23.2727634295473,401
"1767","viewfinder",7,27.7646554522715,401
"1768","viewfinder",8,33.1235306334372,401
"1769","breadbox",1,7.838,402
"1770","breadbox",2,8.81797768151158,402
"1771","breadbox",3,9.92048104001484,402
"1772","breadbox",4,11.160829344311,402
"1773","breadbox",5,12.556257216802,402
"1774","breadbox",6,14.1261541083285,402
"1775","breadbox",7,15.8923337143191,402
"1776","breadbox",8,17.8793370757847,402
"1777","chip",1,4,405
"1778","chip",2,6.33527843506632,405
"1779","chip",3,10.0339382124541,405
"1780","chip",4,15.891948094037,405
"1781","chip",5,25.1699790128365,405
"1782","chip",6,39.8647063127738,405
"1783","chip",7,63.1385035558919,405
"1784","chip",8,100,405
"1785","hatbox",1,4.226,406
"1786","hatbox",2,6.014778146978,406
"1787","hatbox",3,8.56070898186563,406
"1788","hatbox",4,12.1842795330723,406
"1789","hatbox",5,17.3416323407939,406
"1790","hatbox",6,24.6819856214704,406
"1791","hatbox",7,35.1293581968872,406
"1792","hatbox",8,49.9988868906767,406
"1793","sandpaper",1,4,407
"1794","sandpaper",2,4.8760546168179,407
"1795","sandpaper",3,5.94397715654779,407
"1796","sandpaper",4,7.24578931411125,407
"1797","sandpaper",5,8.8327161093905,407
"1798","sandpaper",6,10.7672015410588,407
"1799","sandpaper",7,13.1253656961222,407
"1800","sandpaper",8,16,407
"1801","garbage_truck",1,5.192,409
"1802","garbage_truck",2,7.38981831716712,409
"1803","garbage_truck",3,10.5179920571531,409
"1804","garbage_truck",4,14.9703486833143,409
"1805","garbage_truck",5,21.3074262161662,409
"1806","garbage_truck",6,30.3270432480569,409
"1807","garbage_truck",7,43.1647418528526,409
"1808","garbage_truck",8,61.436748844376,409
"1809","cufflink",1,4.226,410
"1810","cufflink",2,6.58893693374059,410
"1811","cufflink",3,10.2730927394252,410
"1812","cufflink",4,16.0172172679936,410
"1813","cufflink",5,24.9731269363063,410
"1814","cufflink",6,38.9366678707099,410
"1815","cufflink",7,60.7078203999317,410
"1816","cufflink",8,94.6521533364884,410
"1817","lanyard",1,5.192,411
"1818","lanyard",2,6.11242227961557,411
"1819","lanyard",3,7.19601427664499,411
"1820","lanyard",4,8.47170223208716,411
"1821","lanyard",5,9.97354034469925,411
"1822","lanyard",6,11.7416198400586,411
"1823","lanyard",7,13.8231391966777,411
"1824","lanyard",8,16.2736640986133,411
"1825","pill",1,5.192,412
"1826","pill",2,6.11242227961557,412
"1827","pill",3,7.19601427664499,412
"1828","pill",4,8.47170223208716,412
"1829","pill",5,9.97354034469925,412
"1830","pill",6,11.7416198400586,412
"1831","pill",7,13.8231391966777,412
"1832","pill",8,16.2736640986133,412
"1833","battery",1,4.226,413
"1834","battery",2,5.11181328108072,413
"1835","battery",3,6.18330218188198,413
"1836","battery",4,7.47938623149071,413
"1837","battery",5,9.04714289457324,413
"1838","battery",6,10.9435175589954,413
"1839","battery",7,13.2373919545227,413
"1840","battery",8,16.0120861334595,413
"1841","smoke_alarm",1,4,414
"1842","smoke_alarm",2,6.13371039147435,414
"1843","smoke_alarm",3,9.4056007916201,414
"1844","smoke_alarm",4,14.4228078284049,414
"1845","smoke_alarm",5,22.1163315628312,414
"1846","smoke_alarm",6,33.9137931820574,414
"1847","smoke_alarm",7,52.0043464137744,414
"1848","smoke_alarm",8,79.7449,414
"1849","monkey",1,6.379,415
"1850","monkey",2,8.84191108223666,415
"1851","monkey",3,12.2557440956544,415
"1852","monkey",4,16.9876468945639,415
"1853","monkey",5,23.5465219216442,415
"1854","monkey",6,32.6377571918975,415
"1855","monkey",7,45.2390887308963,415
"1856","monkey",8,62.7057532528609,415
"1857","ratchet",1,4,416
"1858","ratchet",2,5.4528105540237,416
"1859","ratchet",3,7.43328573451805,416
"1860","ratchet",4,10.1330747260635,416
"1861","ratchet",5,13.8134342027474,416
"1862","ratchet",6,18.8305099520132,416
"1863","ratchet",7,25.6698008509965,416
"1864","ratchet",8,34.99314025,416
"1865","go-kart",1,6.379,417
"1866","go-kart",2,8.84191108223666,417
"1867","go-kart",3,12.2557440956544,417
"1868","go-kart",4,16.9876468945639,417
"1869","go-kart",5,23.5465219216442,417
"1870","go-kart",6,32.6377571918975,417
"1871","go-kart",7,45.2390887308963,417
"1872","go-kart",8,62.7057532528609,417
"1873","bracelet1",1,6.379,418
"1874","bracelet1",2,8.84191108223666,418
"1875","bracelet1",3,12.2557440956544,418
"1876","bracelet1",4,16.9876468945639,418
"1877","bracelet1",5,23.5465219216442,418
"1878","bracelet1",6,32.6377571918975,418
"1879","bracelet1",7,45.2390887308963,418
"1880","bracelet1",8,62.7057532528609,418
"1881","funnel",1,6.379,419
"1882","funnel",2,8.84191108223666,419
"1883","funnel",3,12.2557440956544,419
"1884","funnel",4,16.9876468945639,419
"1885","funnel",5,23.5465219216442,419
"1886","funnel",6,32.6377571918975,419
"1887","funnel",7,45.2390887308963,419
"1888","funnel",8,62.7057532528609,419
"1889","coverall",1,5.192,420
"1890","coverall",2,7.38981831716712,420
"1891","coverall",3,10.5179920571531,420
"1892","coverall",4,14.9703486833143,420
"1893","coverall",5,21.3074262161662,420
"1894","coverall",6,30.3270432480569,420
"1895","coverall",7,43.1647418528526,420
"1896","coverall",8,61.436748844376,420
"1897","stem",1,4,421
"1898","stem",2,6.13371039147435,421
"1899","stem",3,9.4056007916201,421
"1900","stem",4,14.4228078284049,421
"1901","stem",5,22.1163315628312,421
"1902","stem",6,33.9137931820574,421
"1903","stem",7,52.0043464137744,421
"1904","stem",8,79.7449,421
"1905","banana_peel",1,6.379,423
"1906","banana_peel",2,8.84191108223666,423
"1907","banana_peel",3,12.2557440956544,423
"1908","banana_peel",4,16.9876468945639,423
"1909","banana_peel",5,23.5465219216442,423
"1910","banana_peel",6,32.6377571918975,423
"1911","banana_peel",7,45.2390887308963,423
"1912","banana_peel",8,62.7057532528609,423
"1913","solar_panel",1,13.5675,424
"1914","solar_panel",2,15.1583282049075,424
"1915","solar_panel",3,16.9356855697581,424
"1916","solar_panel",4,18.9214431723979,424
"1917","solar_panel",5,21.1400365371448,424
"1918","solar_panel",6,23.6187663234771,424
"1919","solar_panel",7,26.3881342713309,424
"1920","solar_panel",8,29.4822185369449,424
"1921","hay",1,4,425
"1922","hay",2,4.8760546168179,425
"1923","hay",3,5.94397715654779,425
"1924","hay",4,7.24578931411125,425
"1925","hay",5,8.8327161093905,425
"1926","hay",6,10.7672015410588,425
"1927","hay",7,13.1253656961222,425
"1928","hay",8,16,425
"1929","chalice",1,7.411,426
"1930","chalice",2,9.26618527094017,426
"1931","chalice",3,11.5857764775858,426
"1932","chalice",4,14.4860277086778,426
"1933","chalice",5,18.1122947764918,426
"1934","chalice",6,22.6463202106133,426
"1935","chalice",7,28.3153418940196,426
"1936","chalice",8,35.4034818513021,426
"1937","trapdoor",1,4.709,427
"1938","trapdoor",2,5.95835254020684,427
"1939","trapdoor",3,7.53917285907609,427
"1940","trapdoor",4,9.53940321850381,427
"1941","trapdoor",5,12.0703179866276,427
"1942","trapdoor",6,15.2727139173343,427
"1943","trapdoor",7,19.3247427830114,427
"1944","trapdoor",8,24.4518220959864,427
"1945","projector",1,5.7855,428
"1946","projector",2,7.26689727631641,428
"1947","projector",3,9.12761144663984,428
"1948","projector",4,11.4647679130346,428
"1949","projector",5,14.4003613725401,428
"1950","projector",6,18.0876236861263,428
"1951","projector",7,22.7190222625092,428
"1952","projector",8,28.5363064557946,428
"1953","lifesaver",1,16,429
"1954","lifesaver",2,17.0533049322707,429
"1955","lifesaver",3,18.1759505695631,429
"1956","lifesaver",4,19.37250171854,429
"1957","lifesaver",5,20.6478236942,429
"1958","lifesaver",6,22.0071021028099,429
"1959","lifesaver",7,23.4558639271771,429
"1960","lifesaver",8,25,429
"1961","modem",1,6.843,430
"1962","modem",2,7.87475660618583,430
"1963","modem",3,9.0620768093917,430
"1964","modem",4,10.4284157855503,430
"1965","modem",5,12.0007651759922,430
"1966","modem",6,13.8101862997121,430
"1967","modem",7,15.8924237609696,430
"1968","modem",8,18.2886115738711,430
"1969","shoehorn",1,4,431
"1970","shoehorn",2,5.26390396754828,431
"1971","shoehorn",3,6.92717124489262,431
"1972","shoehorn",4,9.11599104996915,431
"1973","shoehorn",5,11.9964253640168,431
"1974","shoehorn",6,15.7870077675112,431
"1975","shoehorn",7,20.7753232057794,431
"1976","shoehorn",8,27.3398265625,431
"1977","bonnet",1,4.316,432
"1978","bonnet",2,5.20549826317947,432
"1979","bonnet",3,6.27831607228094,432
"1980","bonnet",4,7.57223433965482,432
"1981","bonnet",5,9.13282036688163,432
"1982","bonnet",6,11.0150325666665,432
"1983","bonnet",7,13.2851559070083,432
"1984","bonnet",8,16.0231362372567,432
"1985","squeegee",1,8.0045,433
"1986","squeegee",2,9.16343975653739,433
"1987","squeegee",3,10.4901777964507,433
"1988","squeegee",4,12.0090089665991,433
"1989","squeegee",5,13.7477456682052,433
"1990","squeegee",6,15.7382271495779,433
"1991","squeegee",7,18.016902537305,433
"1992","squeegee",8,20.6254982822163,433
"1993","cashew",1,5.192,434
"1994","cashew",2,6.61485613983905,434
"1995","cashew",3,8.42764286416917,434
"1996","cashew",4,10.7372197889869,434
"1997","cashew",5,13.6797311721844,434
"1998","cashew",6,17.4286313050215,434
"1999","cashew",7,22.2049092444169,434
"2000","cashew",8,28.2901156105547,434
"2001","flashbulb",1,9.63,435
"2002","flashbulb",2,11.8495112272571,435
"2003","flashbulb",3,14.5805728270916,435
"2004","flashbulb",4,17.9410863358734,435
"2005","flashbulb",5,22.0761270992857,435
"2006","flashbulb",6,27.1642072603676,435
"2007","flashbulb",7,33.4249822337762,435
"2008","flashbulb",8,41.1287333592938,435
"2009","fast_food",1,4,436
"2010","fast_food",2,4.8760546168179,436
"2011","fast_food",3,5.94397715654779,436
"2012","fast_food",4,7.24578931411125,436
"2013","fast_food",5,8.8327161093905,436
"2014","fast_food",6,10.7672015410588,436
"2015","fast_food",7,13.1253656961222,436
"2016","fast_food",8,16,436
"2017","chute",1,6.032,437
"2018","chute",2,8.49562308834457,437
"2019","chute",3,11.9654528612754,437
"2020","chute",4,16.8524498658405,437
"2021","chute",5,23.7354214481771,437
"2022","chute",6,33.4295746794964,437
"2023","chute",7,47.0830680505087,437
"2024","chute",8,66.3129973474801,437
"2025","tuxedo",1,11.187,438
"2026","tuxedo",2,12.8638384774089,438
"2027","tuxedo",3,14.7920211292453,438
"2028","tuxedo",4,17.009222361762,438
"2029","tuxedo",5,19.5587636621112,438
"2030","tuxedo",6,22.4904600489152,438
"2031","tuxedo",7,25.8615933987543,438
"2032","tuxedo",8,29.7380316662197,438
"2033","prism",1,4,439
"2034","prism",2,4.88101144196965,439
"2035","prism",3,5.95606817415965,439
"2036","prism",4,7.26790922680614,439
"2037","prism",5,8.86868702380938,439
"2038","prism",6,10.8220407096153,439
"2039","prism",7,13.2056261322734,439
"2040","prism",8,16.1142030625,439
"2041","magnifier",1,5.192,440
"2042","magnifier",2,7.01568825893543,440
"2043","magnifier",3,9.47994640727357,440
"2044","magnifier",4,12.809774403861,440
"2045","magnifier",5,17.3092033676385,440
"2046","magnifier",6,23.3890552461223,440
"2047","magnifier",7,31.6044530581302,440
"2048","magnifier",8,42.7055065966872,440
"2049","fence",1,8.0045,441
"2050","fence",2,9.55774981309349,441
"2051","fence",3,11.4124032094058,441
"2052","fence",4,13.6269466727023,441
"2053","fence",5,16.2712158178594,441
"2054","fence",6,19.4285976565618,441
"2055","fence",7,23.1986602062181,441
"2056","fence",8,27.7002923667937,441
"2057","water_filter",1,6.032,442
"2058","water_filter",2,8.22531987396115,442
"2059","water_filter",3,11.2161616427355,442
"2060","water_filter",4,15.294515462459,442
"2061","water_filter",5,20.8558159807643,442
"2062","water_filter",6,28.4392834340613,442
"2063","water_filter",7,38.7802061060011,442
"2064","water_filter",8,52.8812334217507,442
"2065","highchair",1,8.734,444
"2066","highchair",2,10.1633413871073,444
"2067","highchair",3,11.8265981395566,444
"2068","highchair",4,13.7620511037831,444
"2069","highchair",5,16.0142458844246,444
"2070","highchair",6,18.6350180879877,444
"2071","highchair",7,21.6846863502563,444
"2072","highchair",8,25.233440605679,444
"2073","wig",1,5.7855,445
"2074","wig",2,6.72284244218372,445
"2075","wig",3,7.81204917508024,445
"2076","wig",4,9.077724614062,445
"2077","wig",5,10.5484594786746,445
"2078","wig",6,12.2574766369179,445
"2079","wig",7,14.2433815865089,445
"2080","wig",8,16.5510345259701,445
"2081","tile",1,4,446
"2082","tile",2,4.8760546168179,446
"2083","tile",3,5.94397715654779,446
"2084","tile",4,7.24578931411125,446
"2085","tile",5,8.8327161093905,446
"2086","tile",6,10.7672015410588,446
"2087","tile",7,13.1253656961222,446
"2088","tile",8,16,446
"2089","stool",1,6.515,447
"2090","stool",2,8.24344648077598,447
"2091","stool",3,10.4304543179459,447
"2092","stool",4,13.1976810345612,447
"2093","stool",5,16.6990602116281,447
"2094","stool",6,21.1293644104086,447
"2095","stool",7,26.7350398603248,447
"2096","stool",8,33.827915617805,447
"2097","gavel",1,5.639,448
"2098","gavel",2,6.57241410585035,448
"2099","gavel",3,7.66033466550464,448
"2100","gavel",4,8.92833687020698,448
"2101","gavel",5,10.4062293292307,448
"2102","gavel",6,12.1287548203848,448
"2103","gavel",7,14.1364070345624,448
"2104","gavel",8,16.4763825146302,448
"2105","bathrobe",1,4.316,450
"2106","bathrobe",2,5.20549826317947,450
"2107","bathrobe",3,6.27831607228094,450
"2108","bathrobe",4,7.57223433965482,450
"2109","bathrobe",5,9.13282036688163,450
"2110","bathrobe",6,11.0150325666665,450
"2111","bathrobe",7,13.2851559070083,450
"2112","bathrobe",8,16.0231362372567,450
"2113","mold1",1,10.7305,451
"2114","mold1",2,11.7471777099002,451
"2115","mold1",3,12.8601821115489,451
"2116","mold1",4,14.0786398253617,451
"2117","mold1",5,15.4125421874286,451
"2118","mold1",6,16.8728271783288,451
"2119","mold1",7,18.4714691144179,451
"2120","mold1",8,20.2215768370533,451
"2121","sim_card",1,5.639,452
"2122","sim_card",2,7.56728884760747,452
"2123","sim_card",3,10.154967281987,452
"2124","sim_card",4,13.6275174074834,452
"2125","sim_card",5,18.2875262454736,452
"2126","sim_card",6,24.541052209204,452
"2127","sim_card",7,32.9330077480514,452
"2128","sim_card",8,44.1946412927824,452
"2129","punching_bag",1,4.709,455
"2130","punching_bag",2,6.54305073324033,455
"2131","punching_bag",3,9.09142342275576,455
"2132","punching_bag",4,12.6323305781398,455
"2133","punching_bag",5,17.552342291746,455
"2134","punching_bag",6,24.388589106412,455
"2135","punching_bag",7,33.8874019612245,455
"2136","punching_bag",8,47.0857910915269,455
"2137","cocoon",1,5.0585,456
"2138","cocoon",2,7.00228960313792,456
"2139","cocoon",3,9.69300379286616,456
"2140","cocoon",4,13.4176573454509,456
"2141","cocoon",5,18.5735539247836,456
"2142","cocoon",6,25.7106659169385,456
"2143","cocoon",7,35.59029922703,456
"2144","cocoon",8,49.2663007314421,456
"2145","laundry_basket",1,4.9095,457
"2146","laundry_basket",2,5.82082727393373,457
"2147","laundry_basket",3,6.90131992116729,457
"2148","laundry_basket",4,8.1823793101686,457
"2149","laundry_basket",5,9.70123569697534,457
"2150","laundry_basket",6,11.5020302140368,457
"2151","laundry_basket",7,13.6370977035289,457
"2152","laundry_basket",8,16.1684876769529,457
"2153","cocktail",1,8.734,460
"2154","cocktail",2,9.82435194530046,460
"2155","cocktail",3,11.0508233507132,460
"2156","cocktail",4,12.4304073600585,460
"2157","cocktail",5,13.9822185400352,460
"2158","cocktail",6,15.7277577185037,460
"2159","cocktail",7,17.691209885161,460
"2160","cocktail",8,19.8997792821159,460
"2161","submarine",1,4,462
"2162","submarine",2,6.33527843506632,462
"2163","submarine",3,10.0339382124541,462
"2164","submarine",4,15.891948094037,462
"2165","submarine",5,25.1699790128365,462
"2166","submarine",6,39.8647063127738,462
"2167","submarine",7,63.1385035558919,462
"2168","submarine",8,100,462
"2169","rearview_mirror",1,7.1085,463
"2170","rearview_mirror",2,8.27190669614286,463
"2171","rearview_mirror",3,9.62572137436774,463
"2172","rearview_mirror",4,11.2011069975154,463
"2173","rearview_mirror",5,13.0343267886277,463
"2174","rearview_mirror",6,15.1675789607602,463
"2175","rearview_mirror",7,17.6499680621492,463
"2176","rearview_mirror",8,20.5386352957727,463
"2177","gearshift",1,4,464
"2178","gearshift",2,6.33527843506632,464
"2179","gearshift",3,10.0339382124541,464
"2180","gearshift",4,15.891948094037,464
"2181","gearshift",5,25.1699790128365,464
"2182","gearshift",6,39.8647063127738,464
"2183","gearshift",7,63.1385035558919,464
"2184","gearshift",8,100,464
"2185","jeans",1,4,467
